Subject ID: 4
Wed Jul 17 11:30:29 2019
Controller Frequency: 1.00 kHz
Time(s), Time(ns), x, xa, v, va, v_unfilt, f, f_unfilt, Fa, xdes, vdes, cmd, LSB, LSF
435576, 771711488, 195.599, 195.599, 0.000, 17.051, 0.000, -11.876, -12.592, 0.000, 195.244, -3.225, 2.500, 0, 1 
435576, 772804721, 195.599, 195.599, 0.000, 17.164, 0.000, -11.892, -12.119, 0.000, 195.241, -3.227, 2.500, 0, 1 
435576, 773866506, 195.599, 195.599, 0.000, 17.276, 0.000, -11.854, -11.898, 0.000, 195.238, -3.229, 2.500, 0, 1 
435576, 774871324, 195.599, 195.599, 0.000, 17.387, 0.000, -11.882, -10.920, 0.000, 195.235, -3.231, 2.500, 0, 1 
435576, 775876989, 195.599, 195.599, 0.000, 17.497, 0.000, -11.863, -11.204, 0.000, 195.231, -3.233, 2.500, 0, 1 
435576, 776882352, 195.599, 195.599, 0.000, 17.602, 0.000, -11.655, -10.163, 0.000, 195.228, -3.235, 2.500, 0, 1 
435576, 777909431, 195.599, 195.599, 0.000, 17.710, 0.000, -11.788, -12.876, 0.000, 195.225, -3.237, 2.500, 0, 1 
435576, 779073997, 195.599, 195.599, 0.000, 17.814, 0.000, -11.671, -12.971, 0.000, 195.222, -3.239, 2.500, 0, 1 
435576, 780079214, 195.599, 195.599, 0.000, 17.919, 0.000, -11.712, -11.961, 0.000, 195.218, -3.241, 2.500, 0, 1 
435576, 781086326, 195.599, 195.599, 0.000, 18.029, 0.000, -12.024, -13.223, 0.000, 195.215, -3.243, 2.500, 0, 1 
435576, 782091333, 195.599, 195.599, 0.000, 18.135, 0.000, -11.901, -12.308, 0.000, 195.212, -3.245, 2.500, 0, 1 
435576, 783126296, 195.599, 195.599, 0.000, 18.241, 0.000, -11.857, -11.236, 0.000, 195.209, -3.247, 2.500, 0, 1 
435576, 784131058, 195.599, 195.599, 0.000, 18.346, 0.000, -11.867, -11.141, 0.000, 195.205, -3.249, 2.500, 0, 1 
435576, 785185642, 195.599, 195.599, 0.000, 18.448, 0.000, -11.762, -10.762, 0.000, 195.202, -3.251, 2.500, 0, 1 
435576, 786191695, 195.599, 195.599, 0.000, 18.551, 0.000, -11.851, -11.425, 0.000, 195.199, -3.254, 2.500, 0, 1 
435576, 787196405, 195.599, 195.599, 0.000, 18.655, 0.000, -11.904, -12.403, 0.000, 195.196, -3.256, 2.500, 0, 1 
435576, 788199865, 195.599, 195.599, 0.000, 18.758, 0.000, -11.952, -11.614, 0.000, 195.192, -3.258, 2.500, 0, 1 
435576, 789223078, 195.599, 195.599, 0.000, 18.859, 0.000, -11.810, -10.668, 0.000, 195.189, -3.260, 2.500, 0, 1 
435576, 790265324, 195.599, 195.599, 0.000, 18.957, 0.000, -11.737, -11.299, 0.000, 195.186, -3.262, 2.500, 0, 1 
435576, 791270559, 195.599, 195.599, 0.000, 19.052, 0.000, -11.608, -11.299, 0.000, 195.183, -3.264, 2.500, 0, 1 
